B,method,p,mean_alpha,repetition,fullness_mean,fullness_std,fullness_min,fullness_max,time_avg_fullness_mean,time_avg_fullness_std,time_avg_fullness_min,time_avg_fullness_max,n_seeds
240,immediately,0.6,0.5020833333333333,401,0.6108758741839759,0.0004596155355984979,0.6098763094787328,0.6115512637160974,0.6109341288750908,0.00040950585422365346,0.6101365875133866,0.6115302809926896,20
240,immediately,0.6,0.5020833333333333,411,0.6108912302480146,0.000506748946064128,0.6099800472953,0.6116751269035533,0.6109324242960936,0.00040702370716290046,0.610137646148688,0.6115292998734397,20
240,immediately,0.6,0.5020833333333333,421,0.6108425092928552,0.000493651094078558,0.6099468571153753,0.611616131171258,0.6109301100173928,0.00040484213776963607,0.6101452437348527,0.6115252533894145,20
240,immediately,0.6,0.5020833333333333,431,0.6108812829493016,0.0005388033715899277,0.6097648315780823,0.6118913250939595,0.6109285256548166,0.00040359429502501165,0.6101616958360101,0.6115170512607065,20
240,immediately,0.6,0.5020833333333333,441,0.6108744033075676,0.0005746393385236362,0.6097940214584887,0.6118864209471829,0.6109265701174825,0.0004048356541069778,0.610180186168966,0.6115031149288457,20
240,immediately,0.6,0.5020833333333333,451,0.6108605672420422,0.0005786671433181143,0.6095483248651256,0.6119575253924284,0.6109245372499863,0.0004065378199342927,0.6102042792985631,0.6114937443958288,20
240,immediately,0.6,0.5020833333333333,461,0.6108477121580119,0.0006064747596526333,0.6094872892048758,0.6120997421601252,0.6109224226813613,0.00040790149034588966,0.6102313698140098,0.6114872194518503,20
240,immediately,0.6,0.5020833333333333,471,0.6108178532304621,0.0005623510018497565,0.609422312895952,0.6119851196894543,0.6109198197696549,0.0004088723541571122,0.6102552167613832,0.6114695143133839,20
240,immediately,0.6,0.5020833333333333,481,0.6107983498980024,0.0005755539386728167,0.6094305301453116,0.6120368317124423,0.610916628721302,0.0004100635180311482,0.6102795601315371,0.6114616116887125,20
240,immediately,0.6,0.5020833333333333,491,0.6108064833662373,0.0006109746348927704,0.6094321353893061,0.6122954806528061,0.6109134473506934,0.00041216738979366123,0.6103009965905962,0.6114822782840572,20
240,immediately,0.6,0.5020833333333333,501,0.610880027662338,0.000596755780444493,0.6094890510948905,0.6123514017933217,0.6109120448211921,0.0004149804739823019,0.6103127546302222,0.6115164719376863,20
240,immediately,0.6,0.5020833333333333,511,0.6108928314609863,0.000586088902754487,0.6094773829555578,0.6122407381629447,0.610911168823236,0.00041788147261720714,0.6102800260756523,0.6115463181193566,20
240,immediately,0.6,0.5020833333333333,521,0.6108276696247396,0.0006250731436875408,0.609205942573239,0.6121104871104871,0.6109097972825887,0.00042108038256830023,0.6102435004439463,0.6115706791448274,20
240,immediately,0.6,0.5020833333333333,531,0.6108159349389324,0.0006321902186131745,0.6091130636762592,0.6119032591232499,0.6109073958617551,0.00042520459011013783,0.6102024850534763,0.611588214017048,20
240,immediately,0.6,0.5020833333333333,541,0.610798303946177,0.0006211358616819351,0.609313954575194,0.6119966954872748,0.6109044632588949,0.0004295377291055075,0.6101679181397636,0.6116016823491137,20
240,immediately,0.6,0.5020833333333333,551,0.6107981289427806,0.0005881233874865912,0.6095412523983953,0.6121319123043165,0.6109012230171179,0.00043314877553389243,0.6101424758271369,0.6116192022104934,20
240,immediately,0.6,0.5020833333333333,561,0.6107788699741107,0.0005238669638544276,0.6096176391018127,0.6118135249610832,0.6108980379301178,0.00043488044532540276,0.6101253970288948,0.6116297807397155,20
240,immediately,0.6,0.5020833333333333,571,0.6108037810707694,0.0005314241568821846,0.6098534873208477,0.6120451169286331,0.6108948061569007,0.0004349932696056904,0.6101125223905051,0.6116325125743983,20
240,immediately,0.6,0.5020833333333333,581,0.6108525668879835,0.000506468549760892,0.609831624609113,0.6119745456770482,0.6108930053281718,0.0004342317985539031,0.6101033448946294,0.6116342903367014,20
240,immediately,0.6,0.5020833333333333,591,0.6108939426232485,0.00047966734826412563,0.6099201795104572,0.6118538056412327,0.6108926622919939,0.0004330362414761626,0.6100946462647507,0.6116404401636742,20
240,immediately,0.6,0.5020833333333333,601,0.6108927774332528,0.0004918831028991827,0.6098825213693209,0.6119335513363245,0.6108931735925177,0.00043186930864647403,0.6100892440708723,0.611648919790324,20
240,immediately,0.6,0.5020833333333333,611,0.610884009544932,0.0004786478178997099,0.6099976801604003,0.6118733794295592,0.6108940867828928,0.00043121176670811787,0.6100849962987548,0.6116580144606999,20
