B,method,p,mean_alpha,repetition,fullness_mean,fullness_std,fullness_min,fullness_max,time_avg_fullness_mean,time_avg_fullness_std,time_avg_fullness_min,time_avg_fullness_max,n_seeds
240,immediately,0.6,0.6,680001,0.5677415080760716,6.3495363900638e-05,0.5675672517515962,0.5678217554462098,0.5677450522810465,6.936671216072358e-05,0.5675946429013452,0.5678647435673733,20
240,immediately,0.6,0.6,690001,0.5677379734007422,6.401099225605294e-05,0.5675674341794097,0.5678162231168896,0.5677448691316247,6.891309177117167e-05,0.5675938505371932,0.5678629936462437,20
240,immediately,0.6,0.6,700001,0.5677356988212443,6.55928607437526e-05,0.5675679181881744,0.5678203678497322,0.5677446292177868,6.838479454244985e-05,0.5675930708370277,0.567860844153289,20
240,immediately,0.6,0.6,710001,0.5677396311627226,6.246469676143168e-05,0.5675682373273916,0.5678131945205304,0.5677444427921515,6.767937742842793e-05,0.5675925073983046,0.5678587361964196,20
240,immediately,0.6,0.6,720001,0.567739538155678,6.427162163219588e-05,0.5675560204603661,0.5678136837650201,0.5677443302515285,6.701418407655187e-05,0.5675916212984539,0.5678569096726691,20
240,immediately,0.6,0.6,730001,0.5677394686287227,6.057536443041399e-05,0.5675720854435842,0.5678262319284364,0.5677441843811539,6.642065003255921e-05,0.5675909078020485,0.5678551031088339,20
240,immediately,0.6,0.6,740001,0.56773418955121,6.148369556252268e-05,0.5675777043507073,0.5678185438543317,0.5677440065173552,6.585356294176468e-05,0.5675904383255475,0.5678533991973231,20
240,immediately,0.6,0.6,750001,0.5677263156515457,6.423467875868727e-05,0.5675571163495582,0.5678209483758071,0.5677436357162969,6.531820676676343e-05,0.5675899180745032,0.5678516276942961,20
240,immediately,0.6,0.6,760001,0.5677202175229329,6.330257405366972e-05,0.567545265409207,0.5678172089230863,0.5677430957067351,6.486742066777666e-05,0.567588880701589,0.5678497459753818,20
240,immediately,0.6,0.6,770001,0.5677176468425659,5.9535472447858625e-05,0.5675430650381396,0.5677936085203342,0.5677424872570868,6.440597795249713e-05,0.5675877566302764,0.5678475635412251,20
240,immediately,0.6,0.6,780001,0.5677149367123352,6.18054578338694e-05,0.5675308727910283,0.5678042310581722,0.5677418025760975,6.396831539318403e-05,0.5675864667113768,0.56784554724739,20
240,immediately,0.6,0.6,790001,0.5677192098757411,6.141786985541437e-05,0.5675408700749728,0.5678024778197945,0.5677411557432122,6.359132851617872e-05,0.5675852691319724,0.5678436613639666,20
240,immediately,0.6,0.6,800001,0.5677206828946025,5.717728666809996e-05,0.5675468598026217,0.5678070821069308,0.567740628052506,6.319309448016095e-05,0.5675842054019675,0.5678421706441776,20
240,immediately,0.6,0.6,810001,0.5677169337122536,5.3963551109074607e-05,0.5675605227809871,0.5677900796213616,0.567740101917747,6.272551191326378e-05,0.5675836091208932,0.5678407474834031,20
240,immediately,0.6,0.6,820001,0.567718897366029,5.4755279813397875e-05,0.5675595798403084,0.5678023237858797,0.5677395628384879,6.226573116076773e-05,0.5675830537096935,0.5678391371987628,20
240,immediately,0.6,0.6,830001,0.5677195256675713,5.4870097071083005e-05,0.5675642224356727,0.5678031381005024,0.5677391062031087,6.182973542627879e-05,0.5675825365236387,0.5678373905412563,20
240,immediately,0.6,0.6,840001,0.5677235604819679,5.578630710862943e-05,0.5675681154125867,0.5678127608105112,0.5677386913294324,6.138145980029892e-05,0.567582074352558,0.567835624581692,20
